,correct,scenario,type,uid
1320,1.0,25.0,crime,AS7ZK30LXDC46
1321,1.0,26.0,crime,AS7ZK30LXDC46
1322,1.0,6.0,crime,ASN4MC6EVKD7A
1323,1.0,24.0,crime,ASN4MC6EVKD7A
1324,1.0,28.0,crime,ASN4MC6EVKD7A
1325,1.0,19.0,crime,ASN4MC6EVKD7A
1326,1.0,12.0,crime,ASN4MC6EVKD7A
1327,1.0,30.0,crime,ASN4MC6EVKD7A
1328,1.0,4.0,crime,A1REWIYHM77VPT
1329,1.0,18.0,crime,A1REWIYHM77VPT
1330,1.0,15.0,crime,A1REWIYHM77VPT
1331,1.0,20.0,crime,A1REWIYHM77VPT
1332,1.0,7.0,crime,A1REWIYHM77VPT
1333,1.0,29.0,crime,A1REWIYHM77VPT
1334,1.0,16.0,crime,A3PLWSCPFLCEGI
1335,1.0,10.0,crime,A3PLWSCPFLCEGI
1336,1.0,31.0,crime,A3PLWSCPFLCEGI
1337,1.0,24.0,crime,A3PLWSCPFLCEGI
1338,1.0,12.0,crime,A3PLWSCPFLCEGI
1339,1.0,25.0,crime,A3PLWSCPFLCEGI
1340,1.0,2.0,crime,A162384ZKEJC7F
1341,1.0,20.0,crime,A162384ZKEJC7F
1342,1.0,29.0,crime,A162384ZKEJC7F
1343,1.0,3.0,crime,A162384ZKEJC7F
1344,1.0,22.0,crime,A162384ZKEJC7F
1345,1.0,28.0,crime,A162384ZKEJC7F
1346,1.0,20.0,crime,A90B6DGZNL6OY
1347,1.0,2.0,crime,A90B6DGZNL6OY
1348,1.0,9.0,crime,A90B6DGZNL6OY
1349,1.0,21.0,crime,A90B6DGZNL6OY
1350,1.0,13.0,crime,A90B6DGZNL6OY
1351,1.0,26.0,crime,A90B6DGZNL6OY
1352,1.0,24.0,crime,A18BSHQD73RIZK
1353,1.0,21.0,crime,A18BSHQD73RIZK
1354,1.0,16.0,crime,A18BSHQD73RIZK
1355,1.0,9.0,crime,A18BSHQD73RIZK
1356,1.0,31.0,crime,A18BSHQD73RIZK
1357,1.0,11.0,crime,A18BSHQD73RIZK
1358,1.0,13.0,crime,A12J4IRF5Z06BT
1359,1.0,8.0,crime,A12J4IRF5Z06BT
1360,1.0,7.0,crime,A12J4IRF5Z06BT
1361,1.0,20.0,crime,A12J4IRF5Z06BT
1362,1.0,27.0,crime,A12J4IRF5Z06BT
1363,1.0,31.0,crime,A12J4IRF5Z06BT
1364,1.0,14.0,crime,A1L1S0IAPZB4MS
1365,1.0,2.0,crime,A1L1S0IAPZB4MS
1366,1.0,23.0,crime,A1L1S0IAPZB4MS
1367,1.0,1.0,crime,A1L1S0IAPZB4MS
1368,1.0,25.0,crime,A1L1S0IAPZB4MS
1369,1.0,9.0,crime,A1L1S0IAPZB4MS
1370,1.0,1.0,crime,A3EMXBQG4NXJVM
1371,1.0,4.0,crime,A3EMXBQG4NXJVM
1372,1.0,14.0,crime,A3EMXBQG4NXJVM
1373,1.0,19.0,crime,A2M10QYY3BTJ0Q
1374,1.0,11.0,crime,A2M10QYY3BTJ0Q
1375,1.0,5.0,crime,A2M10QYY3BTJ0Q
1376,1.0,23.0,crime,A2M10QYY3BTJ0Q
1377,1.0,27.0,crime,A2M10QYY3BTJ0Q
1378,1.0,7.0,crime,A2M10QYY3BTJ0Q
1379,1.0,3.0,crime,A1YIE68LKBFUSD
1380,1.0,22.0,crime,A1YIE68LKBFUSD
1381,1.0,2.0,crime,A1YIE68LKBFUSD
1382,1.0,24.0,crime,A1YIE68LKBFUSD
1383,0.0,30.0,crime,A1IFSJYV94MRK8
1384,1.0,8.0,crime,A1IFSJYV94MRK8
1385,1.0,28.0,crime,A1IFSJYV94MRK8
1386,1.0,21.0,crime,A1IFSJYV94MRK8
1387,1.0,27.0,crime,A1IFSJYV94MRK8
1388,1.0,9.0,crime,A1IFSJYV94MRK8
1389,0.0,11.0,crime,A23DLELKE6EJJG
1390,1.0,13.0,crime,A23DLELKE6EJJG
1391,0.0,9.0,crime,A23DLELKE6EJJG
1392,0.0,17.0,crime,A23DLELKE6EJJG
1393,1.0,21.0,crime,A2DTYSIBBXIAVB
1394,1.0,24.0,crime,A2DTYSIBBXIAVB
1395,0.0,27.0,crime,A2DTYSIBBXIAVB
1396,0.0,2.0,crime,A2DTYSIBBXIAVB
1397,0.0,3.0,crime,A2DTYSIBBXIAVB
1398,1.0,23.0,crime,A1H1TKK54YG94Q
1399,1.0,31.0,crime,A1H1TKK54YG94Q
1400,1.0,2.0,crime,A1H1TKK54YG94Q
1401,1.0,25.0,crime,A1H1TKK54YG94Q
1402,1.0,16.0,crime,A1H1TKK54YG94Q
1403,1.0,24.0,crime,A1H1TKK54YG94Q
1404,0.0,6.0,crime,A4392TOCVZRX7
1405,0.0,27.0,crime,A4392TOCVZRX7
1406,1.0,1.0,crime,A4392TOCVZRX7
1407,1.0,21.0,crime,A4392TOCVZRX7
1408,1.0,25.0,crime,A4392TOCVZRX7
1409,0.0,7.0,crime,A4392TOCVZRX7
1410,1.0,29.0,crime,AWKP0M7G5BBCC
1411,1.0,5.0,crime,AWKP0M7G5BBCC
1412,1.0,16.0,crime,AWKP0M7G5BBCC
1413,1.0,3.0,crime,AWKP0M7G5BBCC
1414,1.0,24.0,crime,AWKP0M7G5BBCC
1415,1.0,12.0,crime,AWKP0M7G5BBCC
1416,1.0,13.0,crime,ATTDVS5IWEE75
1417,1.0,23.0,crime,ATTDVS5IWEE75
1418,0.0,26.0,crime,ATTDVS5IWEE75
1419,0.0,8.0,crime,ATTDVS5IWEE75
1420,0.0,18.0,crime,ATTDVS5IWEE75
1421,1.0,29.0,crime,A8W7457HGBJ31
1422,0.0,28.0,crime,A8W7457HGBJ31
1423,1.0,14.0,crime,A8W7457HGBJ31
1424,0.0,26.0,crime,A8W7457HGBJ31
1425,0.0,17.0,crime,A8W7457HGBJ31
1426,1.0,5.0,crime,A19F2L7M226USH
1427,1.0,9.0,crime,A19F2L7M226USH
1428,1.0,13.0,crime,A19F2L7M226USH
1429,1.0,4.0,crime,A19F2L7M226USH
1430,1.0,10.0,crime,A19F2L7M226USH
1431,1.0,1.0,crime,A19F2L7M226USH
1432,0.0,17.0,crime,A2JJF5OFND2KL5
1433,0.0,19.0,crime,A1SH6BOQT9K5VT
1434,0.0,20.0,crime,A1SH6BOQT9K5VT
1435,0.0,26.0,crime,A1D6V3CKUT95LJ
1436,1.0,20.0,crime,A1D6V3CKUT95LJ
1437,1.0,7.0,crime,A1D6V3CKUT95LJ
1438,1.0,11.0,crime,A1D6V3CKUT95LJ
1439,1.0,10.0,crime,A1D6V3CKUT95LJ
1440,1.0,2.0,crime,A1D6V3CKUT95LJ
1441,1.0,30.0,crime,A1GY6XMHLCXX54
1442,1.0,3.0,crime,A1GY6XMHLCXX54
1443,1.0,17.0,crime,A1GY6XMHLCXX54
1444,1.0,12.0,crime,A1GY6XMHLCXX54
1445,1.0,16.0,crime,A1GY6XMHLCXX54
1446,1.0,23.0,crime,A1GY6XMHLCXX54
1447,1.0,21.0,crime,A5U517WO9A7MD
1448,1.0,15.0,crime,A5U517WO9A7MD
1449,1.0,8.0,crime,A5U517WO9A7MD
1450,1.0,16.0,crime,A5U517WO9A7MD
1451,1.0,11.0,crime,A5U517WO9A7MD
1452,1.0,27.0,crime,A5U517WO9A7MD
1453,1.0,27.0,crime,A2NO44KT1KXFWC
1454,1.0,24.0,crime,A2NO44KT1KXFWC
1455,1.0,10.0,crime,A2NO44KT1KXFWC
1456,1.0,30.0,crime,A2NO44KT1KXFWC
1457,0.0,6.0,crime,A2NO44KT1KXFWC
1458,1.0,31.0,crime,A2NO44KT1KXFWC
1459,1.0,18.0,crime,A24PDG9XRA4HIV
1460,1.0,11.0,crime,A24PDG9XRA4HIV
1461,1.0,3.0,crime,A24PDG9XRA4HIV
1462,1.0,23.0,crime,A24PDG9XRA4HIV
1463,1.0,29.0,crime,A24PDG9XRA4HIV
1464,1.0,22.0,crime,A24PDG9XRA4HIV
1465,1.0,11.0,crime,A1H4MYPDJ2K3VI
1466,1.0,29.0,crime,A1H4MYPDJ2K3VI
1467,1.0,9.0,crime,A1H4MYPDJ2K3VI
1468,1.0,23.0,crime,A1H4MYPDJ2K3VI
1469,1.0,21.0,crime,A1H4MYPDJ2K3VI
1470,1.0,12.0,crime,A1H4MYPDJ2K3VI
1471,1.0,5.0,crime,A37GHED5LW6M3Z
1472,0.0,11.0,crime,A37GHED5LW6M3Z
1473,1.0,12.0,crime,A37GHED5LW6M3Z
1474,1.0,9.0,crime,A37GHED5LW6M3Z
1475,1.0,30.0,crime,A37GHED5LW6M3Z
1476,1.0,10.0,crime,A37GHED5LW6M3Z
1477,0.0,4.0,crime,A3JV54EH1LEK4H
1478,0.0,5.0,crime,A3JV54EH1LEK4H
1479,0.0,12.0,crime,A3JV54EH1LEK4H
1480,1.0,17.0,crime,A1Q07N0ONFDIT7
1481,1.0,2.0,crime,A1Q07N0ONFDIT7
1482,1.0,7.0,crime,A1Q07N0ONFDIT7
1483,1.0,30.0,crime,A1Q07N0ONFDIT7
1484,1.0,8.0,crime,A1Q07N0ONFDIT7
1485,1.0,4.0,crime,A1Q07N0ONFDIT7
1486,1.0,15.0,crime,A3493E42N1JZVF
1487,1.0,10.0,crime,A3493E42N1JZVF
1488,1.0,26.0,crime,A3493E42N1JZVF
1489,1.0,6.0,crime,A3493E42N1JZVF
1490,1.0,2.0,crime,A3493E42N1JZVF
1491,1.0,28.0,crime,A3493E42N1JZVF
1492,1.0,8.0,crime,A2V4DP31BEVABF
1493,1.0,20.0,crime,A2V4DP31BEVABF
1494,1.0,27.0,crime,A2V4DP31BEVABF
1495,1.0,9.0,crime,A2V4DP31BEVABF
1496,1.0,19.0,crime,A2V4DP31BEVABF
1497,1.0,24.0,crime,A2V4DP31BEVABF
1498,1.0,16.0,crime,A51U5BEIC5XVR
1499,1.0,9.0,crime,A51U5BEIC5XVR
1500,0.0,15.0,crime,A51U5BEIC5XVR
1501,1.0,12.0,crime,A51U5BEIC5XVR
1502,1.0,19.0,crime,A51U5BEIC5XVR
1503,1.0,3.0,crime,A51U5BEIC5XVR
1504,1.0,13.0,crime,A4QDGJGTGK7NJ
1505,1.0,10.0,crime,A4QDGJGTGK7NJ
1506,1.0,15.0,crime,A4QDGJGTGK7NJ
1507,1.0,24.0,crime,A4QDGJGTGK7NJ
1508,1.0,29.0,crime,A4QDGJGTGK7NJ
1509,1.0,6.0,crime,A4QDGJGTGK7NJ
1510,0.0,15.0,crime,A2TRFQJKZU9NB3
1511,1.0,16.0,crime,A2TRFQJKZU9NB3
1512,1.0,2.0,crime,A2TRFQJKZU9NB3
1513,0.0,8.0,crime,A2TRFQJKZU9NB3
1514,0.0,21.0,crime,A2TRFQJKZU9NB3
1515,1.0,27.0,crime,A274V7TN4K4ICV
1516,1.0,5.0,crime,A274V7TN4K4ICV
1517,1.0,11.0,crime,A274V7TN4K4ICV
1518,1.0,8.0,crime,A274V7TN4K4ICV
1519,1.0,7.0,crime,A274V7TN4K4ICV
1520,1.0,14.0,crime,A274V7TN4K4ICV
1521,1.0,31.0,crime,A2CEHL1T8C927W
1522,1.0,9.0,crime,A2CEHL1T8C927W
1523,1.0,23.0,crime,A2CEHL1T8C927W
1524,1.0,28.0,crime,A2CEHL1T8C927W
1525,1.0,7.0,crime,A2CEHL1T8C927W
1526,1.0,4.0,crime,A2CEHL1T8C927W
1527,0.0,13.0,crime,A1PLYU7HZ97RF0
1528,1.0,24.0,crime,A1PLYU7HZ97RF0
1529,0.0,29.0,crime,A1PLYU7HZ97RF0
1530,1.0,4.0,crime,A1PLYU7HZ97RF0
1531,1.0,1.0,crime,A1PLYU7HZ97RF0
1532,1.0,17.0,crime,A1PLYU7HZ97RF0
1533,1.0,16.0,crime,AK2BB7OB8HYIP
1534,1.0,6.0,crime,AK2BB7OB8HYIP
1535,1.0,22.0,crime,AK2BB7OB8HYIP
1536,1.0,25.0,crime,AK2BB7OB8HYIP
1537,1.0,11.0,crime,AK2BB7OB8HYIP
1538,1.0,9.0,crime,AK2BB7OB8HYIP
1539,1.0,9.0,crime,AFRKVRPZ2RHY8
1540,1.0,8.0,crime,AFRKVRPZ2RHY8
1541,1.0,4.0,crime,AFRKVRPZ2RHY8
1542,1.0,15.0,crime,AFRKVRPZ2RHY8
1543,0.0,20.0,crime,AFRKVRPZ2RHY8
1544,1.0,17.0,crime,AFRKVRPZ2RHY8
1545,1.0,18.0,crime,COPIEDA3CZNH7V7RD29
1546,1.0,31.0,crime,COPIEDA3CZNH7V7RD29
1547,1.0,20.0,crime,COPIEDA3CZNH7V7RD29
1548,1.0,5.0,crime,COPIEDA3CZNH7V7RD29
1549,1.0,27.0,crime,COPIEDA3CZNH7V7RD29
1550,1.0,14.0,crime,COPIEDA3CZNH7V7RD29
1551,0.0,17.0,crime,A2G94HZV0UJEKU
1552,1.0,28.0,crime,A2G94HZV0UJEKU
1553,0.0,8.0,crime,A2G94HZV0UJEKU
1554,0.0,11.0,crime,A2G94HZV0UJEKU
1555,1.0,24.0,crime,A1BIOL31US5D9
1556,1.0,27.0,crime,A1BIOL31US5D9
1557,1.0,23.0,crime,A1BIOL31US5D9
1558,1.0,6.0,crime,A1BIOL31US5D9
1559,1.0,16.0,crime,A1BIOL31US5D9
1560,1.0,19.0,crime,A1BIOL31US5D9
1561,1.0,16.0,crime,A1IJ56N5Z4TT46
1562,1.0,27.0,crime,A1IJ56N5Z4TT46
1563,1.0,24.0,crime,A1IJ56N5Z4TT46
1564,1.0,4.0,crime,A1IJ56N5Z4TT46
1565,1.0,26.0,crime,A1IJ56N5Z4TT46
1566,1.0,17.0,crime,A1IJ56N5Z4TT46
1567,1.0,21.0,crime,A3UQ9R1VDVVQKR
1568,1.0,18.0,crime,A3UQ9R1VDVVQKR
1569,1.0,9.0,crime,A3UQ9R1VDVVQKR
1570,1.0,10.0,crime,A3UQ9R1VDVVQKR
1571,1.0,27.0,crime,A3UQ9R1VDVVQKR
1572,1.0,8.0,crime,A3UQ9R1VDVVQKR
1573,1.0,31.0,crime,A2BUHMLNE3LUU0
1574,1.0,3.0,crime,A2BUHMLNE3LUU0
1575,1.0,27.0,crime,A2BUHMLNE3LUU0
1576,1.0,14.0,crime,A2BUHMLNE3LUU0
1577,1.0,25.0,crime,A2BUHMLNE3LUU0
1578,1.0,7.0,crime,A2BUHMLNE3LUU0
1579,1.0,26.0,crime,AP9M4LGBH8FYM
1580,1.0,1.0,crime,AP9M4LGBH8FYM
1581,1.0,12.0,crime,AP9M4LGBH8FYM
1582,1.0,29.0,crime,AP9M4LGBH8FYM
1583,1.0,14.0,crime,AP9M4LGBH8FYM
1584,1.0,3.0,crime,AP9M4LGBH8FYM
1585,1.0,19.0,crime,A2FMSGRVFC2OL7
1586,0.0,14.0,crime,A2FMSGRVFC2OL7
1587,1.0,13.0,crime,A2FMSGRVFC2OL7
1588,1.0,18.0,crime,A2FMSGRVFC2OL7
1589,0.0,7.0,crime,A2FMSGRVFC2OL7
1590,0.0,,crime,A2FMSGRVFC2OL7
1591,1.0,8.0,crime,A2683ZVNWI119A
1592,1.0,9.0,crime,A2683ZVNWI119A
1593,1.0,28.0,crime,A2683ZVNWI119A
1594,1.0,24.0,crime,A2683ZVNWI119A
1595,0.0,16.0,crime,A2683ZVNWI119A
1596,1.0,2.0,crime,A2683ZVNWI119A
1597,1.0,26.0,crime,A2N9Q1IHLP4LGI
1598,1.0,23.0,crime,A2N9Q1IHLP4LGI
1599,1.0,4.0,crime,A2N9Q1IHLP4LGI
1600,1.0,5.0,crime,A2N9Q1IHLP4LGI
1601,1.0,16.0,crime,A2N9Q1IHLP4LGI
1602,1.0,30.0,crime,A2N9Q1IHLP4LGI
1603,1.0,6.0,crime,A1VE6VNQJO0U88
1604,1.0,2.0,crime,A1VE6VNQJO0U88
1605,1.0,7.0,crime,A1VE6VNQJO0U88
1606,1.0,31.0,crime,A1VE6VNQJO0U88
1607,1.0,13.0,crime,A1VE6VNQJO0U88
1608,1.0,27.0,crime,A1VE6VNQJO0U88
1609,1.0,26.0,crime,A1IL2HYSSL4ZMV
1610,1.0,14.0,crime,A1IL2HYSSL4ZMV
1611,1.0,7.0,crime,A1IL2HYSSL4ZMV
1612,1.0,27.0,crime,A1IL2HYSSL4ZMV
1613,1.0,8.0,crime,A1IL2HYSSL4ZMV
1614,1.0,15.0,crime,A1IL2HYSSL4ZMV
1615,1.0,22.0,crime,AUB2Y2EREGBUZ%20
1616,1.0,21.0,crime,AUB2Y2EREGBUZ%20
1617,1.0,26.0,crime,AUB2Y2EREGBUZ%20
1618,1.0,10.0,crime,AUB2Y2EREGBUZ%20
1619,1.0,14.0,crime,AUB2Y2EREGBUZ%20
1620,1.0,6.0,crime,AN8KNI96ZSZSZ
1621,0.0,31.0,crime,AN8KNI96ZSZSZ
1622,1.0,21.0,crime,AN8KNI96ZSZSZ
1623,0.0,3.0,crime,AN8KNI96ZSZSZ
1624,0.0,14.0,crime,AN8KNI96ZSZSZ
1625,1.0,21.0,crime,A3QLGMZOLGMBQ1
1626,1.0,25.0,crime,A3QLGMZOLGMBQ1
1627,1.0,6.0,crime,A3QLGMZOLGMBQ1
1628,1.0,26.0,crime,A3QLGMZOLGMBQ1
1629,1.0,28.0,crime,A3QLGMZOLGMBQ1
1630,1.0,2.0,crime,A3QLGMZOLGMBQ1
1631,0.0,27.0,crime,A3NV59HZFMFZTY
1632,0.0,23.0,crime,A3NV59HZFMFZTY
1633,1.0,6.0,crime,A3NV59HZFMFZTY
1634,1.0,31.0,crime,A3NV59HZFMFZTY
1635,1.0,2.0,crime,A3NV59HZFMFZTY
1636,0.0,12.0,crime,A3NV59HZFMFZTY
1637,1.0,6.0,crime,A2Q1JUSJ9THUDZ
1638,1.0,10.0,crime,A2Q1JUSJ9THUDZ
1639,1.0,12.0,crime,A2Q1JUSJ9THUDZ
1640,1.0,20.0,crime,A2Q1JUSJ9THUDZ
1641,1.0,5.0,crime,A2Q1JUSJ9THUDZ
1642,1.0,31.0,crime,A2Q1JUSJ9THUDZ
1643,1.0,31.0,crime,A10042UW3Q59GF
1644,1.0,15.0,crime,A10042UW3Q59GF
1645,1.0,12.0,crime,A10042UW3Q59GF
1646,1.0,28.0,crime,A10042UW3Q59GF
1647,1.0,30.0,crime,A10042UW3Q59GF
1648,1.0,7.0,crime,A10042UW3Q59GF
1649,1.0,14.0,crime,A1W6F491X6GI60
1650,1.0,21.0,crime,A1W6F491X6GI60
1651,1.0,18.0,crime,A1W6F491X6GI60
1652,1.0,9.0,crime,A1W6F491X6GI60
1653,1.0,28.0,crime,A1W6F491X6GI60
1654,1.0,13.0,crime,A1W6F491X6GI60
1655,1.0,23.0,crime,A3RS5AQ7UMX23R
1656,1.0,14.0,crime,A3RS5AQ7UMX23R
1657,1.0,13.0,crime,A3RS5AQ7UMX23R
1658,1.0,25.0,crime,A3RS5AQ7UMX23R
1659,1.0,21.0,crime,A3RS5AQ7UMX23R
1660,1.0,27.0,crime,A3RS5AQ7UMX23R
1661,1.0,12.0,crime,A1BX4F4TBDNNJO
1662,1.0,22.0,crime,A1BX4F4TBDNNJO
1663,1.0,19.0,crime,A1BX4F4TBDNNJO
1664,1.0,15.0,crime,A1BX4F4TBDNNJO
1665,1.0,21.0,crime,A1BX4F4TBDNNJO
1666,1.0,20.0,crime,A1BX4F4TBDNNJO
1667,1.0,28.0,crime,A1G1OO4IWM8EP5
1668,1.0,26.0,crime,A1G1OO4IWM8EP5
1669,1.0,27.0,crime,A1G1OO4IWM8EP5
1670,1.0,2.0,crime,A1G1OO4IWM8EP5
1671,1.0,5.0,crime,A1G1OO4IWM8EP5
1672,1.0,20.0,crime,A1G1OO4IWM8EP5
1673,1.0,7.0,crime,A1271V1YNO76YA
1674,1.0,25.0,crime,A1271V1YNO76YA
1675,1.0,21.0,crime,A1271V1YNO76YA
1676,1.0,16.0,crime,A1271V1YNO76YA
1677,1.0,30.0,crime,A1271V1YNO76YA
1678,1.0,12.0,crime,A1271V1YNO76YA
1679,0.0,3.0,crime,A14Y7FZ3ENKKQ6
1680,0.0,22.0,crime,A14Y7FZ3ENKKQ6
1681,0.0,28.0,crime,A14Y7FZ3ENKKQ6
1682,1.0,15.0,crime,A1HBSDSSKXYTEZ
1683,1.0,25.0,crime,A1HBSDSSKXYTEZ
1684,1.0,1.0,crime,A1HBSDSSKXYTEZ
1685,1.0,9.0,crime,A1HBSDSSKXYTEZ
1686,0.0,17.0,crime,A1HBSDSSKXYTEZ
1687,1.0,13.0,crime,A1HBSDSSKXYTEZ
1688,1.0,25.0,crime,A2RXIJWI9CWY88
1689,1.0,26.0,crime,A2RXIJWI9CWY88
1690,1.0,1.0,crime,A2RXIJWI9CWY88
1691,1.0,12.0,crime,A2RXIJWI9CWY88
1692,1.0,9.0,crime,A2RXIJWI9CWY88
1693,1.0,31.0,crime,A2RXIJWI9CWY88
1694,1.0,13.0,crime,A2NKE99I9M8EP3
1695,1.0,25.0,crime,A2NKE99I9M8EP3
1696,1.0,12.0,crime,A2NKE99I9M8EP3
1697,1.0,21.0,crime,A2NKE99I9M8EP3
1698,1.0,19.0,crime,A2NKE99I9M8EP3
1699,1.0,27.0,crime,A2NKE99I9M8EP3
1700,1.0,12.0,crime,A1GTK51EOSCJOV
1701,1.0,15.0,crime,A1GTK51EOSCJOV
1702,1.0,5.0,crime,A1GTK51EOSCJOV
1703,1.0,28.0,crime,A1GTK51EOSCJOV
1704,1.0,3.0,crime,A1GTK51EOSCJOV
1705,1.0,18.0,crime,A1GTK51EOSCJOV
1706,1.0,10.0,crime,AJ1MFJ2BULOVS
1707,1.0,7.0,crime,AJ1MFJ2BULOVS
1708,1.0,8.0,crime,AJ1MFJ2BULOVS
1709,1.0,18.0,crime,AJ1MFJ2BULOVS
1710,1.0,2.0,crime,AJ1MFJ2BULOVS
1711,1.0,19.0,crime,AJ1MFJ2BULOVS
1712,1.0,10.0,crime,A16C74YXV9MYNE
1713,1.0,26.0,crime,A16C74YXV9MYNE
1714,1.0,17.0,crime,A16C74YXV9MYNE
1715,1.0,31.0,crime,A16C74YXV9MYNE
1716,1.0,22.0,crime,A16C74YXV9MYNE
1717,1.0,9.0,crime,A16C74YXV9MYNE
1718,1.0,18.0,crime,A2AS2Z9P0VV2NP
1719,1.0,1.0,crime,A2AS2Z9P0VV2NP
1720,1.0,16.0,crime,A2AS2Z9P0VV2NP
1721,1.0,25.0,crime,A2AS2Z9P0VV2NP
1722,1.0,27.0,crime,A2AS2Z9P0VV2NP
1723,1.0,8.0,crime,A2AS2Z9P0VV2NP
1724,1.0,28.0,crime,A8C3WNWRBWUXO
1725,1.0,6.0,crime,A8C3WNWRBWUXO
1726,1.0,4.0,crime,A8C3WNWRBWUXO
1727,1.0,14.0,crime,A8C3WNWRBWUXO
1728,1.0,17.0,crime,A8C3WNWRBWUXO
1729,1.0,11.0,crime,A8C3WNWRBWUXO
1730,1.0,13.0,crime,A3U9GIFERXHVL2
1731,1.0,1.0,crime,A3U9GIFERXHVL2
1732,1.0,5.0,crime,A3U9GIFERXHVL2
1733,1.0,11.0,crime,A3U9GIFERXHVL2
1734,1.0,3.0,crime,A3U9GIFERXHVL2
1735,1.0,31.0,crime,A3U9GIFERXHVL2
1736,0.0,14.0,crime,A3V5GWY8P6SRO7
1737,1.0,23.0,crime,A3V5GWY8P6SRO7
1738,1.0,27.0,crime,A3V5GWY8P6SRO7
1739,1.0,3.0,crime,A3V5GWY8P6SRO7
1740,1.0,8.0,crime,A3V5GWY8P6SRO7
1741,1.0,10.0,crime,A3V5GWY8P6SRO7
1742,1.0,16.0,crime,AVPZJ69E3WFYM
1743,1.0,24.0,crime,AVPZJ69E3WFYM
1744,0.0,6.0,crime,AVPZJ69E3WFYM
1745,1.0,30.0,crime,AVPZJ69E3WFYM
1746,1.0,5.0,crime,AVPZJ69E3WFYM
1747,1.0,31.0,crime,AVPZJ69E3WFYM
1748,1.0,4.0,crime,A90BS11OTQ1R
1749,0.0,29.0,crime,A90BS11OTQ1R
1750,1.0,16.0,crime,A90BS11OTQ1R
1751,1.0,6.0,crime,A90BS11OTQ1R
1752,0.0,21.0,crime,A90BS11OTQ1R
1753,0.0,15.0,crime,A20QXCW2IQ1JTI
1754,1.0,29.0,crime,A20QXCW2IQ1JTI
1755,0.0,3.0,crime,A20QXCW2IQ1JTI
1756,0.0,13.0,crime,A20QXCW2IQ1JTI
1757,1.0,20.0,crime,A23J0BNIK7TB1N
1758,1.0,7.0,crime,A23J0BNIK7TB1N
1759,1.0,31.0,crime,A23J0BNIK7TB1N
1760,1.0,9.0,crime,A23J0BNIK7TB1N
1761,1.0,16.0,crime,A23J0BNIK7TB1N
1762,1.0,1.0,crime,A23J0BNIK7TB1N
1763,0.0,6.0,crime,A21L7K4NROSSF5
1764,0.0,5.0,crime,A21L7K4NROSSF5
1765,1.0,23.0,crime,A21L7K4NROSSF5
1766,1.0,16.0,crime,A21L7K4NROSSF5
1767,1.0,30.0,crime,A21L7K4NROSSF5
1768,0.0,3.0,crime,A21L7K4NROSSF5
1769,0.0,11.0,crime,A19PVBIU4PBOZP
1770,0.0,15.0,crime,A19PVBIU4PBOZP
1771,0.0,30.0,crime,A19PVBIU4PBOZP
1772,0.0,29.0,crime,AN4RO1LLTGI6D
1773,0.0,20.0,crime,AN4RO1LLTGI6D
1774,1.0,19.0,crime,AN4RO1LLTGI6D
1775,1.0,20.0,crime,A3PRQ2GSU42718
1776,1.0,23.0,crime,A3PRQ2GSU42718
1777,1.0,10.0,crime,A3GI28OVLDI9ST
1778,1.0,15.0,crime,A3GI28OVLDI9ST
1779,1.0,14.0,crime,A3GI28OVLDI9ST
1780,1.0,28.0,crime,A3GI28OVLDI9ST
1781,1.0,27.0,crime,A3GI28OVLDI9ST
1782,1.0,17.0,crime,A3GI28OVLDI9ST
1783,1.0,5.0,crime,ALAOEYIYW0CW7
1784,1.0,14.0,crime,ALAOEYIYW0CW7
1785,1.0,25.0,crime,ALAOEYIYW0CW7
1786,1.0,31.0,crime,ALAOEYIYW0CW7
1787,1.0,1.0,crime,ALAOEYIYW0CW7
1788,1.0,8.0,crime,ALAOEYIYW0CW7
1789,1.0,9.0,crime,A1FBI9CPTNYMMR
1790,1.0,12.0,crime,A1FBI9CPTNYMMR
1791,1.0,15.0,crime,A1FBI9CPTNYMMR
1792,1.0,7.0,crime,A1FBI9CPTNYMMR
1793,1.0,24.0,crime,A1FBI9CPTNYMMR
1794,1.0,10.0,crime,A1FBI9CPTNYMMR
1795,1.0,8.0,crime,A1L1S0IAPZB4MU
1796,1.0,19.0,crime,A1L1S0IAPZB4MU
1797,1.0,15.0,crime,A1L1S0IAPZB4MU
1798,1.0,3.0,crime,A1L1S0IAPZB4MU
1799,1.0,18.0,crime,A1L1S0IAPZB4MU
1800,1.0,17.0,crime,A1L1S0IAPZB4MU
1801,1.0,30.0,crime,A2GDA7QID977M9
1802,1.0,1.0,crime,A2GDA7QID977M9
1803,1.0,2.0,crime,A2GDA7QID977M9
1804,1.0,4.0,crime,A2GDA7QID977M9
1805,1.0,25.0,crime,A2GDA7QID977M9
1806,1.0,21.0,crime,A2GDA7QID977M9
1807,1.0,7.0,crime,A1CFGTNT1UHUQ8
1808,1.0,10.0,crime,A1CFGTNT1UHUQ8
1809,1.0,5.0,crime,A1CFGTNT1UHUQ8
1810,1.0,15.0,crime,A1CFGTNT1UHUQ8
1811,1.0,9.0,crime,A1CFGTNT1UHUQ8
1812,1.0,8.0,crime,A1CFGTNT1UHUQ8
1813,1.0,2.0,crime,A13AEEU7R8TZGB
1814,1.0,17.0,crime,A13AEEU7R8TZGB
1815,1.0,30.0,crime,A13AEEU7R8TZGB
